16,30,64,128,192,256,384,448,512
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
266,wv_saturation_vqsatd2_water_single_,7753188550,4898311840,1943689030,1008146180,636168460,484404410,330629360,268033310,246246330
267,nliter_uvt_,3068119920,1926624180,720268430,362306780,243013870,201888060,127520300,127284960,121664710
268,print_memusage_,11810,11740,10250,9200,8550,9650,9160,9630,11510
269,constituents_cnst_get_ind_,844471950,573738000,229534850,118218940,81253870,59073840,44175350,35791110,31198070
270,time_manager_set_time_float_from_date_,2244490,2118280,2076900,2006530,1959390,2003190,2016920,1874760,1920800
271,time_manager_timegetymd_,1270,1080,1590,1360,1450,1650,1280,1790,1200
272,time_manager_get_curr_date_,81247560,67790970,26134630,15822170,10850380,8759110,6835430,5998550,5658400
273,time_manager_get_curr_time_,410880,640240,368490,430270,347420,529910,441850,552640,492900
274,time_manager_get_curr_calday_,89202240,67868850,29620710,15864660,13003720,9232230,8187610,6776310,4547200
275,time_manager_timemgr_get_calendar_cf_,1034220,3530,3420,3400,3460,4090,3740,3270,4240
276,time_manager_timemgr_init_restart_,3240,4000,4300,4200,3870,4300,4040,4190,4850
277,time_manager_timemgr_write_restart_,385090,845670,615710,996190,834520,833760,767350,1364690,876360
278,parutilitiesmodule_parcollective1d_,1632560,427420,10421310,10793350,9515910,10296430,9791230,10470690,9511380
279,filenames_interpret_filename_spec_,5619950,106140,131300,112770,105090,113100,111910,119120,121520
280,rrtmg_sw_rad_rrtmg_sw_,3808800050,2399769510,920901720,470574250,303205690,227815670,151557380,127028510,116688010
281,rrtmg_sw_rad_inatm_sw_,9154566050,5836968910,2382355160,1198424500,783635700,602687220,393899830,331246160,300427190
282,wetdep_clddiag_,879332250,549005290,222992160,114138480,74582580,56034250,37320950,31448860,27475930
283,wetdep_wetdepa_v2_,46292033610,28745975110,11724025690,5954281100,3866170680,2898583730,1895813270,1602339090,1444892330
284,dust_sediment_mod_dust_sediment_tend_,4528199880,2860845480,1149413090,578156660,382076400,288198980,191805700,162635520,143360290
285,dust_sediment_mod_getflx_,4076360940,2519191220,1030457460,520446280,334237880,257446050,164796820,141802220,128243830
286,dust_sediment_mod_cfint2_,50715829520,32475634780,13164416330,6494652970,4244284450,3246161590,2138547610,1825341250,1590369340
287,dust_sediment_mod_cfdotmc_pro_,34024074750,21201405870,8626807370,4344284820,2828486450,2151498890,1410297400,1195660640,1069421480
288,qmassa_qmassarun_,9605424300,6072927860,2588035590,1310705080,850970020,704270500,426659540,423437810,424815560
289,pkg_cldoptics_cldovrlap_,141115430,92162990,36911300,18678020,12398290,9544400,6490230,5424690,4996590
290,pkg_cldoptics_cldclw_,349830550,231380250,89736650,44798490,29420350,22021120,14638060,12348990,10905560
291,mzfunctions_mod_zmh_ramp_,24224190,21106650,5471490,2857850,2170840,1546550,1071820,913000,952750
292,engy_te1_,168715400,103379430,42116260,21033560,13868360,11460450,7130050,6972080,7102160
293,limdz_,26202534510,16518017900,6886955010,3423374130,2307770440,1799574370,1205977850,1031481310,929782860
294,qmassd1_,30724590,18911820,8312460,4109440,3026390,2370690,1557980,1550440,1806920
295,xqmass_,3672991220,2297958530,963531890,485105170,322521010,269461440,162597180,160902230,160691390
296,hycoef_init_restart_hycoef_,1210,1060,1230,1330,2590,1650,1690,1760,1770
297,hycoef_write_restart_hycoef_,1520,1450,1290,1510,1620,1520,1360,1540,1480
298,interpolate_data_vertinterp_,277473130,167612670,71908140,37344540,26907570,20561790,13444100,11191390,9675990
299,mo_chem_utls_get_spc_ndx_,1400575640,887591020,366938570,182202760,125406450,91786090,68878250,55435200,46314090
300,mo_chem_utls_get_inv_ndx_,130764610,87587360,36391600,19203690,13803850,10380560,8253580,7133560,6055050
301,charge_neutrality_charge_balance_,17481990,15335160,6086920,2391220,1892830,1392450,958700,791020,814640
302,mo_mean_mass_set_mean_mass_,35188020,21409050,10702770,5363160,3554300,2625510,1981730,1748620,1552280
303,gravity_waves_sources_gws_src_fnct_,3671643220,2275655420,927254190,468219700,308957030,234203020,155622330,203663640,118779020
304,gravity_waves_sources_ghost_array_,109200420,93250460,38398430,21007610,13363710,10911650,7070810,6514090,6217610
305,diagpp_,218212670,136887460,111893320,112680310,111025450,111806480,111380510,109509770,113152720
306,plevs00_,556350910,355804720,152002250,78226020,54565960,45797600,29469860,28968510,31554150
307,plevs0_,158371080,101142170,41138850,20428570,13120000,10010840,6770910,5615620,5258880
308,set_mass_engy_,544169610,352392990,157232120,80554990,52445580,43836000,27648870,26968990,29621600
309,stdatm_diagbb_,427079720,268251510,116667700,60795220,41218170,35335320,23004530,22466410,26426400
310,dyn_grid_get_dyn_grid_parm_real2d_,2000,1470,1440,1500,1940,1750,1740,1880,1580
311,dyn_grid_get_dyn_grid_parm_real1d_,1560,1690,1660,1950,1650,1850,1770,1910,2370
312,dyn_grid_get_dyn_grid_parm_,14310,13290,17970,17110,12720,14550,13200,12850,14900
313,copy_grid_dp_,159483660,107334390,42108170,23685280,18320390,15601890,12298920,12447690,13809440
314,diaghi_,662109430,427014210,375683314,276146394,243929995,242839591,242006648,228752495,250735467
315,hdif_hdifus_,2000769180,1262939470,452417370,229360590,153851670,128626840,79216040,78091430,80184960
316,scanslt_scanslt_run_,13332245250,9349037030,12182384471,6683446064,5125955803,4159010157,3014642763,2833036192,2880210900
317,scanslt_ad_coupling_,10128410390,6455770790,2800916040,1346316320,945677000,757989560,459278640,448134410,452000220
318,scanslt_da_coupling_,13850495570,9217288840,3690380090,1895288320,1276191110,1083574990,816396960,765422630,842132530
319,scanslt_adv_state_dealloc_,288770,286250,103240,1590,1200,1600,1700,1600,1790
320,scanslt_sltb1_,10547201620,6653555230,2818155560,1407808810,940203080,791543620,475914600,477283370,478673750
321,scanslt_sltb2_,54714980,39053560,23575280,16511440,15253940,15617710,15573860,14739450,15213360
322,scanslt_vrtdep_,201962430,129924310,56163600,32819720,22977460,20652770,13450790,12303190,11761560
323,scanslt_vdplim_,308008320,192800560,82757760,44738360,31657840,25830280,18091450,15446630,13972970
324,scanslt_sltini_,1545366210,1210354250,590077400,294927010,195480860,162337100,98835270,97969120,98884070
325,nliter_uvtp_,5306711950,3328714270,1549986000,890085510,696395060,599042070,456409910,436621280,449657750
326,tend_adv_,15301666580,9639854380,3529174340,1772706470,1188544680,996586580,607074350,597186000,603587830
327,sphdep_,2471105770,1576732680,11317248890,5785263020,3843325150,3213627110,1937555220,1930460310,1947923190
328,tend_lin_,107264711530,66372195460,29160150570,19024153310,15124048520,14318345860,16928767470,17432465350,18552255450
329,trans_grid_pd_,2110317700,1338534960,626336540,283845390,208104760,157426320,94946090,92933410,94185780
330,smoother_smooth_,1486794860,950551510,418278920,206049280,139646610,116528400,74195840,72855760,73189810
331,smoother_smothq_,31433220,21606570,8773390,4772300,3040830,2726090,1728080,1677600,1686620
332,smoother_smothp_,39997730,26016570,20313680,20257590,20098990,19978900,19765250,19221810,20633740
333,smoother_soss2d_,13078963810,8655846360,5176510150,2701438140,1869215170,1593657470,1278221230,1234878760,1242704620
334,smoother_soss1d_,5954768310,3648030130,1235653790,770351180,639168850,630405490,378438470,402759350,496337390
335,bandij_,838342660,528758170,369089670,116483140,128652960,69480450,44637520,43975230,46381540
336,cubydr_,19705635210,17709563670,4946010530,2078653300,1292525750,1016601440,581197140,580618390,578758350
337,phys_grid_get_gcol_all_p_,50950,30380,13230,7720,5620,5140,3520,11880,3690
338,phys_grid_get_lat_all_p_,30951390,25440210,10896820,5556520,4071470,2716340,2047120,1839230,1655700
339,phys_grid_get_lon_all_p_,54254200,39915210,14004430,8644370,4989310,3845540,2845570,2264510,2233070
340,phys_grid_get_rlat_all_p_,81398600,81729120,31134610,17452960,10650460,8286420,5987100,5273890,4857990
341,phys_grid_get_area_all_p_,5479830,4984740,2864830,1039870,649190,749850,404880,260860,253950
342,phys_grid_get_wght_all_p_,9454250,7257420,2453030,1919250,1025330,749470,622620,549240,609080
343,phys_grid_get_rlon_all_p_,58129370,57546030,23968000,12016600,8380550,5989330,4787980,3733210,3429370
344,extxx_,338515000,329073660,108107280,34116470,17133340,12004100,7196620,7471400,7326480
345,extyss_,993510,693880,1193740970,496311960,299260760,227331240,165460750,145449900,173561430
346,extyvv_,1003830,849980,99768750,60502480,40005090,33651120,22576270,22453290,21757890
347,herxin_,66718674550,51935011610,21818562850,11089501710,7236628920,5417788680,3030290370,2841193280,2947887800
348,heryin_,9952118080,8100635110,1959249540,959731200,644433680,541499880,323790680,324507270,326046170
349,hrintp_,12452870,10926470,8290910,6080670,5016710,7030320,4017800,3497850,3620560
350,lagyin_,1057288500,685114820,284900200,151093220,101480740,87567240,53136070,54997430,55909840
351,limdx_,4401173450,3492264400,1634284100,830524710,539659970,446505830,268328160,262893180,266488820
352,limdy_,30318080300,19274379520,6610742990,3166859320,2053448290,1712284960,1016968490,1005110300,1010160780
353,mass_engy_,5121010,4488410,4164070,2338500,2662580,2979480,2212180,3699600,3956070
354,qneg4_,6704200,4938200,2586750,1152170,766430,651680,464800,427370,298390
355,filt_filter_,4165564100,2707832000,18536932240,11095754490,8799559470,8436144910,5403715440,5428339950,6799764550
356,trans_coef_transc_,35476860,24065420,17116550,16213450,15989840,16174490,16174950,15969580,16405470
357,trans_coef_trans_iap_tend_,36077260,25251060,10239430,5030790,3404130,2549550,1551170,1558410,1601950
358,trans_coef_trans_antiiap_,1291189010,807455080,281109680,143066060,94528410,78679670,47729740,47094150,47746360
359,trans_coef_trans_iap_,970662000,609330680,256679180,129436390,85929180,71591890,43790460,42794600,43356020
360,trans_coef_trans_af_mass_,2867966180,1299102970,1381136109,650285051,480790009,434400970,414669584,416515671,462479316
361,cam_pio_utils_get_decomp_,122450,95270,106390,101180,103080,99430,103410,99360,112520
362,cam_pio_utils_get_phys_decomp_md1d_,2951460,18880,24540,17980,14530,15990,17640,17970,21980
363,cam_pio_utils_get_phys_decomp_mdnd_,19670010,178860,215120,188100,177030,201940,184890,195780,214690
364,cam_pio_utils_find_iodesc_,49240,28770,37840,39970,42210,34760,35820,38290,33560
365,cam_pio_utils_cam_pio_createfile_,10460,9880,7980,11270,2780,11790,10110,2500,15450
366,cam_pio_utils_get_phys_ldof_,3091120,1052630,453360,251230,182560,130760,103490,109540,83080
367,physics_types_physics_update_,8304262240,4935223980,2035043680,1040310640,687208260,508807350,345746510,289620140,263172080
368,physics_types_physics_ptend_sum_,1386943510,1033445610,425214640,215045340,135821640,102449060,70229280,57996000,54717400
369,physics_types_physics_ptend_reset_,3843928330,2394146970,984180410,495004180,338878340,246065350,186124340,153045070,125682850
370,physics_types_physics_ptend_init_,154184470,100796740,47331970,23805980,16934690,12594460,9123890,8083750,7038270
371,physics_types_physics_dme_adjust_,2664690,1914390,1182150,657950,303340,218610,161280,297810,182990
372,physics_types_physics_state_copy_,5498351400,3540288320,1444543010,739543940,486179220,359180780,259629190,213894610,190152300
373,physics_types_set_state_pdry_,640391050,391293830,159316580,80284680,52636160,39869350,26514310,22441210,20049460
374,camsrfexch_types_hub2atm_deallocate_,18680,13890,8300,6350,4950,4280,4430,3790,4620
375,modal_aero_deposition_set_srf_wetdep_,24747570,11477350,4472680,2554600,1566210,1565640,881010,659860,630810
376,modal_aero_deposition_set_srf_drydep_,17310210,8105350,3657000,1990180,1299160,933220,691260,593020,501080
377,mo_sulf_set_sulf_time_,112080,109660,54120,67690,69560,58940,55450,50930,59900
378,mo_sulf_sulf_interp_,12904320,9671180,5410850,2664300,1751270,1500300,824410,874940,802400
379,mo_sethet_sethet_,8074971550,5206957040,2099852010,1038895690,696411350,518083030,332474360,279002210,245128960
380,cldwat_cldwat_fice_,194759760,129995810,50419180,26243160,17669440,13755140,9016030,7178590,6375070
381,rayleigh_friction_rayleigh_friction_tend_,325033690,213606260,87087290,44209290,31242990,22156590,16538550,13857380,11948280
382,dadadj_,24992010,16056370,6062910,2987700,1961600,1674230,1189340,982800,875740
383,dyfram_,2742666880,1872164930,740183620,369262690,243667160,204107510,127186050,126988850,127323070
384,dynpkg_,81702850,53226560,24532040,13960780,9378720,8309930,5854430,5852850,6710760
385,filt2d_,640859330,447746360,218375090,137386700,108958840,112827610,74287370,72601640,92841580
386,nlitti_,2818441170,1800448610,926204730,454087180,325105490,278783280,216475700,193782330,189667980
387,tend_pstar_,14735669740,9742310960,4763095540,3196488650,2668010200,2506328370,2580108580,2472659930,2398468930
388,phys_gmean_gmean_arr_,383180,271040,297630,322780,366610,286640,270920,250780,274730
389,phys_gmean_gmean_fixed_repro_,26689950,4349670,2047580,1178220,1140160,833900,676090,578630,603720
390,phys_buffer_pbuf_get_fld_idx_,517963380,348840010,139358760,69117610,47675790,35580940,27378780,22726750,19965140
391,phys_buffer_pbuf_allocate_,231720,200090,178450,199450,151890,151440,151930,157920,194590
392,phys_buffer_pbuf_deallocate_,58610,91770,79130,73210,73860,42070,61810,60850,55560
393,phys_buffer_pbuf_init_restart_,16330,17100,29800,24320,26900,24290,22670,24310,26920
394,phys_buffer_pbuf_write_restart_,6890920,59780,67860,42380,41670,45240,42150,44220,55480
395,solar_data_solar_data_advance_,31787000,1436310,435260,453640,690040,462730,448400,490110,420240
396,cam_history_buffers_hbuf_accum_inst_,77497270,48502260,18028490,9518930,6804230,4952610,3181950,2858340,2360210
397,cam_history_buffers_hbuf_accum_add_,6353915490,3886842340,1486219110,745164630,516424490,358135140,256211680,207648270,184594910
398,cam_history_buffers_hbuf_accum_max_,6926850,6240200,2735300,1581030,928750,675540,456290,380710,244380
399,cam_history_buffers_hbuf_accum_min_,7262440,6275160,2991500,1238060,1142000,734850,471170,440290,418270
400,cam_history_buffers_check_accum_,120767460,76822340,30425820,14443590,9591670,6746410,4457710,3830820,3423050
401,phys_prop_physprop_get_,109172870,74050230,31240290,14369670,9904240,7722280,5308380,4864890,3827790
402,modal_aero_data_qqcw_get_field_,1020602350,615547190,263974450,127470710,95018560,74382000,59392220,50628030,43400390
403,mo_jlong_jlong_photo_,5689030380,3768281170,1519590240,758748910,494198710,375328620,246853810,207523420,186436300
404,mo_jlong_interpolate_rsf_,15046576240,10050258330,3989363040,1997571090,1311753890,989528600,650555430,548550440,488789530
405,tracer_data_advance_trcdata_,3551280,3318530,2730180,2592030,2471780,2516980,2608640,2247920,2352460
406,tracer_data_get_fld_data_,364369200,254125820,100520610,52513700,34197510,27004270,17700300,15221580,12830730
407,tracer_data_get_model_time_,1672230,2066710,1780720,1619010,1747800,1850100,1750450,1696550,1629190
408,tracer_data_interpolate_trcdata_,8363497770,5013234890,1991963920,1010495360,700353960,529410360,366625860,301483900,262630800
409,tracer_data_init_trc_restart_,18130,17900,17990,19140,30890,18870,24480,21430,19410
410,tracer_data_write_trc_restart_,17980,1116160,2170,852730,1147210,2770,935270,2480,1177690
411,tracer_data_vert_interp_,2130469420,1391693890,557613970,290426370,205418730,158677690,101095450,85959550,74291470
412,mo_drydep_drydep_update_,4073850,5756480,2035110,1023510,830070,661490,389580,343550,312710
413,mo_drydep_drydep_xactive_,1411763070,918254420,389539670,216936890,168013270,130002020,81872080,70365230,60994490
414,mo_drydep_has_drydep_,45562820,36487310,14211690,7712780,4399170,3319190,2453010,1831980,1904570
415,modal_aero_rename_modal_aero_rename_sub_,6190717700,3778206860,1458763410,750566150,521437990,382839880,238701010,199586780,181216990
416,mo_mass_xforms_mmr2vmr_,1673675420,1063086170,433601690,221380600,141120430,107206650,71130190,60140680,52755190
417,mo_mass_xforms_qqcw2vmr_,1157014270,722303390,285879320,144356990,96180640,72529090,49615120,41388630,37683620
418,mo_mass_xforms_vmr2qqcw_,1125598850,705436110,283813870,144422670,94745430,71324430,46916130,39808250,35417930
419,mo_mass_xforms_vmr2mmr_,1673013890,1048988220,428599550,214442450,139427790,105982210,69934560,59236940,52563550
420,mo_mass_xforms_h2o_to_vmr_,83159540,53923900,22255930,11122950,7296580,5495030,3611160,3155390,2901140
421,mo_fstrat_set_fstrat_vals_,31779440,25152710,9371380,5065770,3230160,2490270,1625380,1558580,1167660
422,mo_fstrat_set_fstrat_h2o_,32863520,22763630,9340160,4953480,3357250,2472160,1578510,1658530,1477830
423,zm_conv_zm_convr_,1915718320,1224644580,528486690,264404830,167700760,120361190,76383080,62507750,54898850
424,zm_conv_zm_conv_evap_,717705070,451767670,186195260,92971870,60380580,45594780,29595880,24607440,21827670
425,zm_conv_convtran_,16552604070,10976664790,4978727050,2497674310,1554660170,1086690560,631984510,509188250,427807380
426,zm_conv_momtran_,1312804800,855852600,379435560,190164890,123301510,87096970,55199360,44324950,37776190
427,zm_conv_cldprp_,3441938570,2254919000,1005555390,509862860,324933530,229556670,137054350,110041950,94449800
428,zm_conv_closure_,1110954240,692210340,317134820,159388420,105204070,72331220,42254990,47751350,29946340
429,zm_conv_q1q2_pjr_,138960050,98845460,42142870,21372260,13308910,9373250,5438640,4544060,3797550
430,zm_conv_buoyan_dilute_,744633920,471718960,193253450,96374100,67771020,50991490,34364040,29078680,25908200
431,zm_conv_parcel_dilute_,6392649960,3955867030,1568996070,786636760,513383550,396090100,256972920,221315960,200348150
432,zm_conv_entropy_,1838437910,1142997450,465324750,236509850,151414150,113607680,76144170,65427420,59044180
433,zm_conv_ientropy_,26807895220,16731268250,6734025240,3429393470,2225831700,1688987250,1112043350,946712450,846776690
434,diffusion_solver_compute_vdiff_,10112189670,6365425460,2610532590,1311327470,848822760,647628200,429084950,359493190,319193670
435,diffusion_solver_vd_lu_decomp_,1563900580,988756240,402492550,204406010,131726450,100463490,66329020,56275060,49203920
436,diffusion_solver_vd_lu_solve_,1260847180,797217860,330150660,168891180,108528150,81531500,54524280,46197900,39529390
437,diffusion_solver_my_any_,6456150,5523970,2315560,1113550,683920,582890,478020,313300,292760
438,diffusion_solver_diffuse_,152473080,96044540,39574210,20357070,14086210,10397530,7478910,6259800,4866710
439,rad_solar_var_get_variability_,5644530,3221900,1397010,783820,475720,338910,303910,207050,190520
440,rad_solar_var_integrate_spectrum_,19856120,11011020,4721110,2225920,1515680,1305140,884580,727560,668630
441,mo_flbc_flbc_chk_,326710,298060,299900,154430,245910,268560,201070,190320,187700
442,mo_flbc_flbc_set_,2300840,3366180,1744910,829700,777040,354880,233980,310980,265740
443,mo_flbc_flbc_gmean_vmr_,22240,94290,51570,9090,49930,41580,25260,97190,56630
444,clybry_fam_clybry_fam_set_,19473520,16368670,6259910,3246040,1892230,1207180,833050,806560,646570
445,clybry_fam_clybry_fam_adj_,32130230,18918170,8694130,3761320,2429970,1803550,1406700,1537080,1222840
446,chem_surfvals_chem_surfvals_get_,26149130,17570720,6821640,3693060,2565920,1915740,1666070,1474810,1288180
447,chem_surfvals_chem_surfvals_set_,248320,226690,184460,143180,228700,198920,212200,247520,247110
448,ghg_data_ghg_data_timestep_init_,855130380,527452520,239980910,109718950,74602100,54543630,40815100,33699080,27230230
449,ghg_data_trcmix_,1543276610,935591230,383592590,197007360,131594160,101917410,67507350,56906310,50296910
450,cam_history_restart_vars_setnames_,2260,2190,1680,2030,1800,1660,2070,2170,2140
451,cam_history_restart_dims_setnames_,590,520,590,560,580,620,590,560,670
452,cam_history_init_restart_history_,10510,10520,11690,14100,13860,13370,13660,12930,14160
453,cam_history_restartvar_getdesc_,11630,9730,9320,9670,14380,9020,9210,8860,10190
454,cam_history_write_restart_history_,2017860,896740,998180,939790,904240,1479540,832790,1105030,1343540
455,cam_history_strip_suffix_,44960,37070,44280,48410,47920,47140,52590,50000,47100
456,cam_history_outfld_,14896439760,11106432000,4216523550,2178683790,1556922930,1123826650,831316520,689477020,627274280
457,cam_history_h_define_,10477470,12235640,13795760,8860400,10998040,11775490,9826870,10330440,11225620
458,cam_history_h_normalize_,11821780,8067580,3713270,2260840,1668220,1892760,1137950,1061050,453360
459,cam_history_h_zero_,8525930,4586640,1417630,671490,465600,304020,241090,225390,156610
460,cam_history_dump_field_,10877420,2571190,1927740,1708440,558530,2101590,404010,1223130,1247750
461,cam_history_write_inithist_,41079470,26530560,8318540,4684890,3255480,2741960,2007470,1701640,1582700
462,cam_history_wshist_,3143280,3498290,2085750,2623720,2088650,2360520,2891980,2200420,3414010
463,cam_history_wrapup_,239930,233020,209810,276790,221810,251690,217340,249710,283440
464,cam_history_gen_hash_key_,1948123750,1197960480,482395180,253554890,175331850,124932550,94779070,77756660,65122420
465,cam_history_get_masterlist_indx_,6878708890,5135570740,2013161060,1049113710,676658280,490446210,366605570,299271850,268278560
466,cam_history_hist_fld_active_,402404350,265693010,96756970,47572970,35550060,24397420,17556910,15498390,13557710
467,rad_constituents_rad_cnst_get_gas_,96277770,64799240,27950700,13300870,8828140,6449710,4999160,4041590,3550530
468,rad_constituents_rad_cnst_get_aer_mmr_by_idx_,59159270,34865550,14441340,7201890,5067450,3544720,2641970,2057680,1941970
469,rad_constituents_rad_cnst_get_info_,64930700,44678490,18129610,9158880,5775930,4824950,3413370,2852690,2524160
470,rad_constituents_rad_cnst_get_aer_props_by_idx_,165451160,111690560,44535000,22427390,14377770,11756740,8262530,7036760,6546870
471,rad_constituents_rad_cnst_out_,871352060,554299040,229235650,116015030,75523620,56168250,39089510,32829700,28028720
472,radlw_rad_rrtmg_lw_,556440300,276193680,108247730,55807220,39277140,27376550,24916760,19687410,17250190
473,radsw_rad_rrtmg_sw_,1729167430,1107024730,442361200,217978640,140959330,106046530,71999640,60212840,55865780
474,radiation_data_output_rad_data_,20583010,12134090,3463290,1740940,1095400,1126760,751380,642870,694780
475,modal_aer_opt_modal_aero_sw_,62579827020,38981859030,15870127720,8022850720,5229862070,3960888240,2651597540,2242285210,1963876810
476,modal_aer_opt_modal_aero_lw_,38418694070,24054706750,9770590670,4944375040,3255059880,2465776170,1641262830,1380162940,1210888450
477,modal_aer_opt_modal_size_parameters_,975912010,609088000,249617000,126093700,81475570,61831950,40891330,34803540,30834260
478,modal_aer_opt_binterp_,55322417080,35948978710,14406129190,7283219970,4838671730,3636035800,2439210450,2034717530,1790673670
479,dust_intr_dust_emis_intr_,86658150,63679690,26695890,13435890,9468190,6561590,5120790,4660010,3687210
480,progseasalts_intr_progseasalts_emis_intr_,351799520,232265890,97556850,50697860,33143050,25111550,17599860,14815670,13503550
481,linoz_data_linoz_data_adv_,64940,69670,62430,74640,78740,67880,89650,85380,90050
482,tracer_cnst_tracer_cnst_adv_,1246908470,772592830,314746460,159706510,105703490,79814460,53668690,45735310,40710240
483,modal_aero_wateruptake_modal_aero_wateruptake_sub_,16200443540,10407016140,3814596960,2634454010,1267118710,967256400,663699480,543129830,486903020
484,modal_aero_wateruptake_modal_aero_kohler_,10277636310,6259833580,2460695060,1283860320,825044480,632181950,401847360,349524750,324303160
485,modal_aero_wateruptake_makoh_quartic_,28104073950,17649928450,7044071400,3572050490,2330296350,1765653520,1135827330,977172220,876295330
486,modal_aero_calcsize_modal_aero_calcsize_sub_,9332573840,7582048500,2330266930,1183488100,787367680,598598790,559055600,338082650,435002930
487,tropopause_tropopause_hybridstobie_,503510120,329346770,132523510,67644460,47066640,34405780,23755700,19838030,18198630
488,tropopause_twmo_,11981614150,8564761920,2959414270,1512478630,983484510,738959580,601928080,408104270,473244430
489,tropopause_tropopause_twmo_,585376730,345733040,129654470,70031810,46792170,35384510,22275490,19024190,18605800
490,tropopause_tropopause_find_,37952570,23517870,9244030,4510840,3118100,2476510,2064310,1568480,1276130
491,tropopause_tropopause_findusing_,26854600,21419860,7481030,4042620,4323620,2629160,3147070,2854380,941710
492,tropopause_tropopause_interpolatet_,82902150,47606330,20571960,9770560,6812720,4896290,3326570,2550230,2715820
493,tropopause_tropopause_interpolatez_,77194710,43852200,19144330,8902470,6245330,4492850,2867340,2459070,2592600
494,tropopause_tropopause_output_,143423950,78557790,30316620,15326940,10643000,8453680,5792170,4821570,4599400
495,mo_setsox_setsox_,8068405300,5279504700,2009407160,1120929720,782703660,584052850,355910450,296727820,261094000
496,mo_lightning_lightning_no_prod_,1024790,2168360,1757840,1370060,755690,1346920,680760,714500,1282580
497,modal_aero_gasaerexch_modal_aero_gasaerexch_sub_,6070890870,3762876050,1538775580,781870590,483189430,383085410,236921010,204674580,197548940
498,modal_aero_gasaerexch_gas_aer_uptkrates_,16951211500,10419306760,4012890000,2041772290,1326068630,996506030,681972820,544277840,534584460
499,modal_aero_gasaerexch_modal_aero_soaexch_,9359856260,5871545040,2429813460,1331170720,920995530,741079140,494332660,407393720,357856360
500,mo_imp_sol_imp_sol_,25234571890,15618463160,6392518340,3113824450,2071086100,1576299280,1025104180,878022100,773157630
501,mo_exp_sol_exp_sol_,34670820,22756120,8725330,5349990,3629440,2696850,1767340,1652700,1521290
502,chlorine_loading_data_chlorine_loading_advance_,1118960,1687210,67590,119890,73710,48840,116420,138310,153030
503,modal_aero_newnuc_modal_aero_newnuc_sub_,1927705930,1235265680,483820110,241132650,143890110,96165430,58758090,50877970,45663680
504,modal_aero_newnuc_mer07_veh02_nuc_mosaic_1box_,3210659650,2088938640,855816500,379061780,190632530,108730690,67087410,60434780,55242350
505,modal_aero_newnuc_pbl_nuc_wang2008_,62826330,43073090,16255430,6377570,2407670,1083350,687720,671030,637810
506,modal_aero_newnuc_binary_nuc_vehk2002_,4375206900,2801312080,1127411270,523039770,275964980,170164820,102408010,87331050,80507470
507,mo_srf_emissions_set_srf_emissions_time_,2456490,821170,719930,568760,675910,602780,572520,577280,576480
508,mo_srf_emissions_set_srf_emissions_,586903820,506674620,203662760,100716180,70975240,50032680,36310940,30795710,27809290
509,mo_airplane_airpl_set_,75150130,55805660,22165450,11828340,7916080,6107320,4455680,3753850,3206060
510,tracer_srcs_tracer_srcs_adv_,163020,66720,46560,72140,51050,30100,86920,78900,89080
511,mo_extfrc_extfrc_timestep_init_,743780,787310,649110,563640,565150,536220,547460,503500,474730
512,mo_extfrc_extfrc_set_,4950444570,3759424020,1436504620,668873110,441102110,331063540,221715790,187811000,183575200
513,mo_neu_wetdep_neu_wetdep_tend_,120398480,76482170,34326390,16843780,12243770,8488900,6104490,5182690,4347150
514,mo_chm_diags_chm_diags_,2936813590,1888755200,746674200,381413250,251279330,194855920,121635790,108209210,94558570
515,mo_chm_diags_het_diags_,1373783210,902069860,372229780,186056620,124627650,91272730,62382070,52502430,46139250
516,prescribed_ghg_prescribed_ghg_adv_,128930,108210,63970,85880,77040,48360,104860,135660,148770
517,prescribed_aero_prescribed_aero_adv_,108850,97140,93460,82810,70680,56670,120980,144740,144630
518,aoa_tracers_aoa_tracers_timestep_init_,53890,65440,71390,57640,48270,62460,120310,108650,102680
519,aoa_tracers_aoa_tracers_timestep_tend_,241670620,154623060,64965460,33513670,21408130,15548910,11930450,9638660,7986950
520,dyn_comp_yz2d_xy2d_,34180110,21161180,20165044,13276395,10451988,9253464,8226675,6664874,7051224
521,conv_water_conv_water_4rad_,961843140,653771690,264195100,131642160,85108760,63642180,42581900,35638630,30579480
522,uwshcu_compute_uwshcu_inv_,4038637580,2613579500,1076975850,532102150,354080160,273271260,182267410,150176100,141829290
523,uwshcu_compute_uwshcu_,118685091910,76718917330,27300687850,12673866490,7171616220,5006726440,3249353130,2815168100,2780602280
524,uwshcu_getbuoy_,432584900,206328350,91383560,42830650,39090270,33211190,17235860,14414800,12810360
525,uwshcu_single_cin_,224378790,124767700,53126740,27480000,17381040,14061750,8403260,7136000,6585490
526,uwshcu_conden_,148147264160,84979649570,32898781680,14039229710,8118975640,5496689430,3132019650,2869116510,2833914350
527,uwshcu_roots_,1332080900,736031480,307744670,157929280,67400660,46598020,26783780,28485730,28231210
528,uwshcu_slope_,8027966680,5172257040,2035113200,977611390,586995010,437160790,288093630,249133990,231564540
529,uwshcu_qsinvert_,675233100,424076320,168265550,78815810,44911340,32013680,20709730,18496200,17285630
